12.4487,124.616,Region VIII - Eastern Visayas
11.5855,125.3918,Region VIII - Eastern Visayas
8.041,124.8219,Region X - Northern Mindanao
7.8175,126.1113,Region XI - Davao Region
7.8175,126.1113,Region XI - Davao Region
7.4009,126.0264,Region XI - Davao Region
7.4178,126.0526,Region XI - Davao Region
7.3773,126.0266,Region XI - Davao Region
7.4149,125.9845,Region XI - Davao Region
7.4117,126.112,Region XI - Davao Region
7.3866,126.1134,Region XI - Davao Region
7.3678,126.1487,Region XI - Davao Region
7.5088,125.9207,Region XI - Davao Region
7.4858,125.9097,Region XI - Davao Region
7.5429,126.074,Region XI - Davao Region
6.1068,124.4669,Region XII - SOCCSKSARGEN
20.4336,121.9598,Region II - Cagayan Valley
18.128,121.579,Region II - Cagayan Valley
7.7026,126.2305,Region XI - Davao Region
7.6844,126.1114,Region XI - Davao Region
7.9783,125.8528,Region XI - Davao Region
7.8899,125.7733,Region XI - Davao Region
7.9668,125.7551,Region XI - Davao Region
7.909,125.795,Region XI - Davao Region
7.8966,125.9003,Region XI - Davao Region
7.8805,125.7036,Region XI - Davao Region
7.8516,125.759,Region XI - Davao Region
7.7509,125.8158,Region XI - Davao Region
7.294,126.1039,Region XI - Davao Region
7.3594,126.1518,Region XI - Davao Region
7.3182,126.0779,Region XI - Davao Region
7.3411,126.2278,Region XI - Davao Region
7.8232,126.1769,Region XI - Davao Region
7.8232,126.1769,Region XI - Davao Region
7.8232,126.1769,Region XI - Davao Region
7.824,126.034,Region XI - Davao Region
7.824,126.034,Region XI - Davao Region
7.8889,126.0797,Region XI - Davao Region
7.7592,126.0093,Region XI - Davao Region
7.7331,125.9659,Region XI - Davao Region
7.7547,125.9505,Region XI - Davao Region
7.7547,125.9505,Region XI - Davao Region
7.7276,125.992,Region XI - Davao Region
7.3306,126.5158,Region XI - Davao Region
7.4256,126.491,Region XI - Davao Region
7.4022,126.5511,Region XI - Davao Region
6.5478,125.3874,Region XI - Davao Region
16.3782,121.1145,Region II - Cagayan Valley
16.525,121.028,Region II - Cagayan Valley
16.3793,120.9772,Region II - Cagayan Valley
14.4774,121.19,Region IV-A - CALABARZON
16.224,120.4506,Region I - Ilocos Region
14.8753,120.1848,Region III - Central Luzon
14.3178,121.0249,Region IV-A - CALABARZON
14.3156,121.0144,Region IV-A - CALABARZON
14.3275,121.0272,Region IV-A - CALABARZON
14.6332,121.1383,Region IV-A - CALABARZON
14.6296,121.1202,Region IV-A - CALABARZON
14.5861,121.1822,Region IV-A - CALABARZON
12.6672,123.9858,Region V - Bicol Region
11.8567,122.0464,Region VI - Western Visayas
17.1452,120.5291,Region I - Ilocos Region
16.846255,120.4843,Region I - Ilocos Region
16.846255,120.4843,Region I - Ilocos Region
16.846255,120.4843,Region I - Ilocos Region
16.8504,120.5527,Region I - Ilocos Region
14.5743502,121.14904,Region IV-A - CALABARZON
14.57439,121.131,Region IV-A - CALABARZON
14.57439,121.131,Region IV-A - CALABARZON
14.5772,121.1336,Region IV-A - CALABARZON
14.5861,121.1822,Region IV-A - CALABARZON
14.576,121.1714,Region IV-A - CALABARZON
14.5814354,121.1992008,Region IV-A - CALABARZON
14.6317528,121.14771,Region IV-A - CALABARZON
14.7056049,121.2484,Region IV-A - CALABARZON
9.2519,122.8749,Region VII - Central Visayas
6.9971,121.9506,Region IX - Zamboanga Peninsula
7.7541,123.1157,Region IX - Zamboanga Peninsula
5.4239,125.3801,Region XI - Davao Region
7.1558,125.7542,Region XI - Davao Region
8.48956,8.48956,Region Not Found
9.7457,125.3973,Region XIII - Caraga
7.7853,124.6808,BARMM
14.1479,121.5927,Region IV-A - CALABARZON
14.192,121.7333,Region IV-A - CALABARZON
14.1081,121.6887,Region IV-A - CALABARZON
14.56389,121.14444,Region IV-A - CALABARZON
11.7453,125.4275,Region VIII - Eastern Visayas
11.1895,125.3595,Region VIII - Eastern Visayas
7.8222,126.0528,Region XI - Davao Region
7.8222,126.0528,Region XI - Davao Region
7.8232,126.1769,Region XI - Davao Region
7.7914,126.0241,Region XI - Davao Region
7.7474,126.0533,Region XI - Davao Region
7.9285,126.0766,Region XI - Davao Region
7.5075,126.102,Region XI - Davao Region
7.3911,125.975,Region XI - Davao Region
7.2757,126.1169,Region XI - Davao Region
7.5621,125.9279,Region XI - Davao Region
7.238,126.1248,Region XI - Davao Region
7.2641,126.0889,Region XI - Davao Region
7.8501,125.7249,Region XI - Davao Region
7.2721,125.984,Region XI - Davao Region
7.2721,125.984,Region XI - Davao Region
7.8266,126.4012,Region XI - Davao Region
7.8266,126.4012,Region XI - Davao Region
7.8694,126.3755,Region XI - Davao Region
7.9105,126.3509,Region XI - Davao Region
7.1568,126.159,Region XI - Davao Region
6.9928,126.1146,Region XI - Davao Region
7.1552,126.1627,Region XI - Davao Region
7.0815,126.1764,Region XI - Davao Region
7.0815,126.1764,Region XI - Davao Region
6.9523,126.1125,Region XI - Davao Region
6.9356,126.1826,Region XI - Davao Region
6.9577,126.2071,Region XI - Davao Region
7.0097,126.3196,Region XI - Davao Region
7.3186,125.2738,Region XI - Davao Region
8.0211,126.1614,Region XIII - Caraga
8.0445,126.063,Region XIII - Caraga
7.989,126.1814,Region XI - Davao Region
8.0403,126.1334,Region XIII - Caraga
8.0101,126.1242,Region XIII - Caraga
8.0189,126.0933,Region XIII - Caraga
8.0274,125.8927,Region XIII - Caraga
8.024,125.6215,Region XIII - Caraga
8.4933,125.7312,Region XIII - Caraga
8.4993,125.7367,Region XIII - Caraga
8.8599,125.5892,Region XIII - Caraga
8.5559,126.0836,Region XIII - Caraga
7.4086,126.1287,Region XI - Davao Region
7.3411,126.2278,Region XI - Davao Region
7.6844,126.1114,Region XI - Davao Region
14.1219,121.7418,Region IV-A - CALABARZON
14.1286,121.7326,Region IV-A - CALABARZON
14.1088,121.753,Region IV-A - CALABARZON
12.9172,124.1116,Region V - Bicol Region
12.8578,124.1433,Region V - Bicol Region
14.3198,122.5422,Region V - Bicol Region
14.2965,122.4713,Region V - Bicol Region
14.2847,122.6763,Region V - Bicol Region
14.2991,122.7001,Region V - Bicol Region
14.2894,122.6692,Region V - Bicol Region
14.284,122.7127,Region V - Bicol Region
14.2516,122.6556,Region V - Bicol Region
12.4582,124.6429,Region VIII - Eastern Visayas
17.8824,120.4802,Region I - Ilocos Region
18.1466,121.73,Region II - Cagayan Valley
17.6691,121.7878,Region II - Cagayan Valley
14.5999,120.5791,Region III - Central Luzon
14.3152,120.9156,Region IV-A - CALABARZON
14.7012,121.1325,Region IV-A - CALABARZON
14.6618,121.1447,Region IV-A - CALABARZON
14.6803,121.1181,Region IV-A - CALABARZON
12.8935,120.8677,Region IV-B - MIMAROPA
12.0358,120.0162,Region IV-B - MIMAROPA
11.8904,120.0211,Region IV-B - MIMAROPA
11.8884,119.9951,Region IV-B - MIMAROPA
16.7118,120.7017,CAR - Cordillera Administrative Region
14.5692,121.1352,Region IV-A - CALABARZON
14.5923,121.2727,Region IV-A - CALABARZON
11.5894,122.0977,Region VI - Western Visayas
10.4955,121.9525,Region VI - Western Visayas
11.8567,122.0464,Region VI - Western Visayas
10.5642,122.0895,Region VI - Western Visayas
10.3856,124.9806,Region VIII - Eastern Visayas
18.5191,120.8757,Region I - Ilocos Region
16.2244,119.8625,Region I - Ilocos Region
16.2334,119.8578,Region I - Ilocos Region
16.237,119.8052,Region I - Ilocos Region
14.62008,121.2094,Region IV-A - CALABARZON
14.6097,121.1613,Region IV-A - CALABARZON
11.1636,119.4139,Region IV-B - MIMAROPA
10.4769,121.9295,Region VI - Western Visayas
16.5545,120.4777,Region I - Ilocos Region
16.7629,120.5108,Region I - Ilocos Region
16.6341,120.3293,Region I - Ilocos Region
16.6233,120.4867,Region I - Ilocos Region
17.1328,120.67606,Region I - Ilocos Region
7.3911,125.975,Region XI - Davao Region
7.4035,126.0136,Region XI - Davao Region
7.3575,125.8802,Region XI - Davao Region
7.3011,125.9712,Region XI - Davao Region
7.2531,125.9906,Region XI - Davao Region
7.2871,126.1451,Region XI - Davao Region
7.008,126.2853,Region XI - Davao Region
13.7299,123.5921,Region V - Bicol Region
13.771,123.7502,Region V - Bicol Region
13.7273,123.7398,Region V - Bicol Region
13.8026,122.9023,Region V - Bicol Region
13.9352,123.6601,Region V - Bicol Region
14.18809,122.92357,Region V - Bicol Region
14.28588,122.6758,Region V - Bicol Region
18.1301,121.6802,Region II - Cagayan Valley
13.9052,124.325,Region V - Bicol Region
13.7647,124.1314,Region V - Bicol Region
13.6275,124.3077,Region V - Bicol Region
13.7727,123.8391,Region V - Bicol Region
13.8021,124.4149,Region V - Bicol Region
13.8731,124.3332,Region V - Bicol Region
12.8409,123.9831,Region V - Bicol Region
12.9773,123.8953,Region V - Bicol Region
11.2923,122.5841,Region VI - Western Visayas
9.9323,122.6042,Region VI - Western Visayas
10.9781,124.7491,Region VIII - Eastern Visayas
8.6006,123.433,Region IX - Zamboanga Peninsula
8.479,123.3227,Region IX - Zamboanga Peninsula
7.891,126.0626,Region XI - Davao Region
7.8197,126.1773,Region XI - Davao Region
7.8413,125.9816,Region XI - Davao Region
7.6844,126.1114,Region XI - Davao Region
7.4149,125.9845,Region XI - Davao Region
6.9865,125.1641,Region XII - SOCCSKSARGEN
6.1113,125.514,Region XII - SOCCSKSARGEN
8.9167,125.6435,Region XIII - Caraga
8.932,125.6598,Region XIII - Caraga
14.0433,121.2506,Region IV-A - CALABARZON
14.2311,121.5081,Region IV-A - CALABARZON
14.1571,121.3718,Region IV-A - CALABARZON
14.4084,121.4052,Region IV-A - CALABARZON
14.0871,121.409,Region IV-A - CALABARZON
11.8561,119.9404,Region IV-B - MIMAROPA
12.2512,120.0102,Region IV-B - MIMAROPA
10.4526,123.0553,Region VI - Western Visayas
10.3751,123.8524,Region VII - Central Visayas
10.3981,123.9047,Region VII - Central Visayas
10.4094,123.8681,Region VII - Central Visayas
10.3322,123.8835,Region VII - Central Visayas
10.3367,123.8425,Region VII - Central Visayas
10.3292,123.8872,Region VII - Central Visayas
10.4278,123.8889,Region VII - Central Visayas
10.3957,123.8508,Region VII - Central Visayas
10.3771,123.9195,Region VII - Central Visayas
10.3353,123.8725,Region VII - Central Visayas
10.4141,123.8722,Region VII - Central Visayas
10.4249,123.9149,Region VII - Central Visayas
10.4346,123.9097,Region VII - Central Visayas
10.4416,123.8387,Region VII - Central Visayas
10.3367,123.8425,Region VII - Central Visayas
10.3151,123.8485,Region VII - Central Visayas
10.3476,123.913,Region VII - Central Visayas
9.9781,125.2745,Region VIII - Eastern Visayas
8.2249,123.1103,Region IX - Zamboanga Peninsula
9.5887,125.4111,Region XIII - Caraga
6.8556,124.1437,BARMM
18.4653,121.3413,Region II - Cagayan Valley
16.6017,120.3894,Region I - Ilocos Region
16.5789,120.3843,Region I - Ilocos Region
16.621,120.4606,Region I - Ilocos Region
16.8787,120.5112,Region I - Ilocos Region
16.4111,16.4111,Region Not Found
16.4168,120.6151,CAR - Cordillera Administrative Region
18.5601,120.7887,Region I - Ilocos Region
16.5806,120.4723,Region I - Ilocos Region
16.5726,120.3783,Region I - Ilocos Region
17.5257,120.3945,Region I - Ilocos Region
14.587,121.1758,Region IV-A - CALABARZON
13.2293,123.5685,Region V - Bicol Region
13.1954,123.5935,Region V - Bicol Region
13.17,123.6065,Region V - Bicol Region
7.0587,125.569,Region XI - Davao Region
8.8483,125.5276,Region XIII - Caraga
8.932,125.6598,Region XIII - Caraga
8.8259,125.6261,Region XIII - Caraga
7.7946,124.1672,BARMM
11.438,122.9934,Region VI - Western Visayas
11.3843,123.0574,Region VI - Western Visayas
11.2198,122.5726,Region VI - Western Visayas
11.1711,122.569,Region VI - Western Visayas
11.1604,122.4237,Region VI - Western Visayas
11.1209,122.5776,Region VI - Western Visayas
11.1317,122.538,Region VI - Western Visayas
11.1574,122.4307,Region VI - Western Visayas
11.1162,122.5276,Region VI - Western Visayas
11.1787,122.5385,Region VI - Western Visayas
10.6352,122.9579,Region Not Found
10.6985,123.1732,Region VI - Western Visayas
10.7551,123.0845,Region VI - Western Visayas
10.497,123.3599,Region VI - Western Visayas
11.1091,122.0908,Region VI - Western Visayas
11.12,122.0918,Region VI - Western Visayas
11.1279,122.1193,Region VI - Western Visayas
11.0632,122.1376,Region VI - Western Visayas
10.1821,124.8379,Region VIII - Eastern Visayas
10.2162,124.8761,Region VIII - Eastern Visayas
10.43,125.0076,Region VIII - Eastern Visayas
10.6652,124.8218,Region VIII - Eastern Visayas
10.6245,124.9242,Region VIII - Eastern Visayas
10.6789,124.8223,Region VIII - Eastern Visayas
10.5785,124.8703,Region VIII - Eastern Visayas
10.6324,124.7791,Region VIII - Eastern Visayas
10.6377,124.8639,Region VIII - Eastern Visayas
10.9465,124.4447,Region VIII - Eastern Visayas
10.9356,124.4728,Region VIII - Eastern Visayas
10.3932,124.8132,Region VIII - Eastern Visayas
10.7061,125.0064,Region VIII - Eastern Visayas
10.9066,124.9608,Region VIII - Eastern Visayas
11.3206,124.5665,Region VIII - Eastern Visayas
10.3461,124.8195,Region VIII - Eastern Visayas
11.1521,124.8327,Region VIII - Eastern Visayas
10.6322,124.9329,Region VIII - Eastern Visayas
11.1062,125.2117,Region VIII - Eastern Visayas
11.6199,124.7865,Region VIII - Eastern Visayas
11.4519,124.9631,Region VIII - Eastern Visayas
11.565,124.9281,Region VIII - Eastern Visayas
8.5069,124.7537,Region X - Northern Mindanao
8.5568,123.6451,Region X - Northern Mindanao
7.5429,126.074,Region XI - Davao Region
7.3725,126.1401,Region XI - Davao Region
6.6994,124.377,Region XII - SOCCSKSARGEN
7.989,126.1814,Region XI - Davao Region
8.0101,126.1242,Region XIII - Caraga
14.7064,121.5992,Region IV-A - CALABARZON
10.7129,123.4391,Region VI - Western Visayas
10.7088,123.396,Region VI - Western Visayas
10.715,123.3788,Region VI - Western Visayas
10.7393,123.4455,Region VI - Western Visayas
10.7281,123.4866,Region VI - Western Visayas
18.4945,120.9932,Region II - Cagayan Valley
18.0976,121.4967,Region II - Cagayan Valley
18.4756,121.3335,Region II - Cagayan Valley
17.9069,121.7737,Region II - Cagayan Valley
17.9001,121.8509,Region II - Cagayan Valley
16.4251,121.3239,Region II - Cagayan Valley
16.9619,121.0601,CAR - Cordillera Administrative Region
16.6962,121.2282,CAR - Cordillera Administrative Region
16.9266,121.4588,CAR - Cordillera Administrative Region
17.55,120.9456,CAR - Cordillera Administrative Region
14.147,121.0037,Region IV-A - CALABARZON
14.1214,121.3035,Region IV-A - CALABARZON
14.4084,121.4052,Region IV-A - CALABARZON
14.2176,121.1241,Region IV-A - CALABARZON
14.4864,121.2333,Region IV-A - CALABARZON
14.0135,121.5924,Region IV-A - CALABARZON
14.5518,121.5715,Region IV-A - CALABARZON
13.325,122.5347,Region IV-A - CALABARZON
13.5376,122.4438,Region IV-A - CALABARZON
13.9512,122.2959,Region IV-A - CALABARZON
13.6214,122.5185,Region IV-A - CALABARZON
13.907,122.447,Region IV-A - CALABARZON
13.936,122.0774,Region IV-A - CALABARZON
13.8591,122.295,Region IV-A - CALABARZON
14.0054,122.1812,Region IV-A - CALABARZON
12.6218,122.076,Region IV-B - MIMAROPA
12.3254,121.3435,Region IV-B - MIMAROPA
14.2712,122.7809,Region V - Bicol Region
14.1876,122.5077,Region V - Bicol Region
13.9512,122.2959,Region IV-A - CALABARZON
14.1557,121.4904,Region IV-A - CALABARZON
14.1869,121.5067,Region IV-A - CALABARZON
14.319,121.0505,Region IV-A - CALABARZON
14.1696,120.9245,Region IV-A - CALABARZON
13.9294,121.821,Region IV-A - CALABARZON
18.3263,122.2571,Region II - Cagayan Valley
16.3642,121.3566,Region II - Cagayan Valley
16.358,120.8871,Region II - Cagayan Valley
16.8973,120.7978,CAR - Cordillera Administrative Region
16.8388,121.0049,CAR - Cordillera Administrative Region
17.4001,121.1628,CAR - Cordillera Administrative Region
17.1638,121.0706,CAR - Cordillera Administrative Region
9.2519,122.8749,Region VII - Central Visayas
14.0613,121.2424,Region IV-A - CALABARZON
14.3609,121.4842,Region IV-A - CALABARZON
14.5091,121.4072,Region IV-A - CALABARZON
14.4783,121.4465,Region IV-A - CALABARZON
14.2644,121.463,Region IV-A - CALABARZON
13.7336,121.0767,Region IV-A - CALABARZON
13.9741,120.6778,Region IV-A - CALABARZON
13.9208,121.0432,Region IV-A - CALABARZON
14.0189,120.9353,Region IV-A - CALABARZON
13.9472,121.0826,Region IV-A - CALABARZON
13.1238,121.2609,Region IV-B - MIMAROPA
14.6267,121.1795,Region IV-A - CALABARZON
13.8815,124.1538,Region V - Bicol Region
13.4895,123.6197,Region V - Bicol Region
14.2803,122.788,Region V - Bicol Region
14.1555,122.8309,Region V - Bicol Region
16.2233,121.6572,Region II - Cagayan Valley
16.2282,121.1336,Region II - Cagayan Valley
14.5725,121.5481,Region IV-A - CALABARZON
14.483,121.5466,Region IV-A - CALABARZON
13.2209,124.0345,Region V - Bicol Region
13.6648,124.3825,Region V - Bicol Region
13.6882,124.3923,Region V - Bicol Region
13.6548,124.378,Region V - Bicol Region
13.6586,124.3493,Region V - Bicol Region
13.6262,124.2994,Region V - Bicol Region
13.6141,124.2977,Region V - Bicol Region
13.8021,124.4149,Region V - Bicol Region
13.6404,124.3192,Region V - Bicol Region
13.8731,124.3332,Region V - Bicol Region
13.8621,124.3982,Region V - Bicol Region
13.87,124.3885,Region V - Bicol Region
9.8946,124.4726,Region VII - Central Visayas
9.8641,124.4633,Region VII - Central Visayas
9.8796,124.4241,Region VII - Central Visayas
11.3542,124.8091,Region VIII - Eastern Visayas
11.4071,124.812,Region VIII - Eastern Visayas
11.3003,124.4672,Region VIII - Eastern Visayas
12.4783,124.6378,Region VIII - Eastern Visayas
12.3825,124.3354,Region VIII - Eastern Visayas
12.2949,124.5644,Region VIII - Eastern Visayas
10.3372,125.1395,Region VIII - Eastern Visayas
8.4719,123.1295,Region IX - Zamboanga Peninsula
8.1052,122.9965,Region IX - Zamboanga Peninsula
7.8232,126.1769,Region XI - Davao Region
7.8805,125.7036,Region XI - Davao Region
7.909,125.7954,Region XI - Davao Region
7.9204,125.8072,Region XI - Davao Region
7.9473,125.7065,Region XI - Davao Region
7.9622,125.8333,Region XIII - Caraga
7.939,125.7438,Region XI - Davao Region
7.7421,125.7638,Region XI - Davao Region
7.9622,125.8333,Region XIII - Caraga
7.7352,126.5023,Region XI - Davao Region
7.9105,126.3509,Region XI - Davao Region
7.8757,126.335,Region XI - Davao Region
7.8407,126.3708,Region XI - Davao Region
10.0705,125.6072,Region XIII - Caraga
10.0093,125.5747,Region XIII - Caraga
9.9532,125.6079,Region XIII - Caraga
9.9593,125.5911,Region XIII - Caraga
9.7184,125.6354,Region XIII - Caraga
9.653,125.6041,Region XIII - Caraga
9.4966,125.4364,Region XIII - Caraga
9.5898,125.5602,Region XIII - Caraga
8.9167,125.6435,Region XIII - Caraga
8.9297,125.5083,Region XIII - Caraga
8.932,125.6598,Region XIII - Caraga
9.0573,125.225,Region XIII - Caraga
7.0897,124.1894,BARMM
7.1355,124.0617,BARMM
7.9196,124.1784,BARMM
7.7158,126.1043,Region XI - Davao Region
7.5429,126.074,Region XI - Davao Region
7.5973,126.0908,Region XI - Davao Region
7.6109,126.125,Region XI - Davao Region
7.602,126.1371,Region XI - Davao Region
7.3866,126.1134,Region XI - Davao Region
7.3678,126.1487,Region XI - Davao Region
7.2812,126.2358,Region XI - Davao Region
7.2871,126.1451,Region XI - Davao Region
7.384,126.147,Region XI - Davao Region
7.4117,126.112,Region XI - Davao Region
7.4086,126.1287,Region XI - Davao Region
7.5065,125.8948,Region XI - Davao Region
7.4858,125.9097,Region XI - Davao Region
7.582,125.9329,Region XI - Davao Region
7.6228,125.9408,Region XI - Davao Region
7.5836,126.0094,Region XI - Davao Region
7.4804,126.0321,Region XI - Davao Region
7.601,125.9643,Region XI - Davao Region
7.5154,126.0358,Region XI - Davao Region
7.5984,125.9424,Region XI - Davao Region
7.4149,125.9845,Region XI - Davao Region
7.4178,126.0526,Region XI - Davao Region
7.4041,126.0569,Region XI - Davao Region
7.4238,125.976,Region XI - Davao Region
7.294,126.1039,Region XI - Davao Region
7.1319,125.9453,Region XI - Davao Region
7.1368,125.8874,Region XI - Davao Region
7.8613,126.3342,Region XI - Davao Region
7.8757,126.335,Region XI - Davao Region
7.9105,126.3509,Region XI - Davao Region
7.8266,126.4012,Region XI - Davao Region
7.8694,126.3755,Region XI - Davao Region
7.8949,126.2876,Region XI - Davao Region
7.9235,126.2174,Region XI - Davao Region
7.8407,126.3708,Region XI - Davao Region
7.4021,126.5028,Region XI - Davao Region
7.2815,126.4951,Region XI - Davao Region
7.4211,126.4088,Region XI - Davao Region
7.3313,126.4822,Region XI - Davao Region
8.1788,125.9934,Region XIII - Caraga
8.1594,126.0106,Region XIII - Caraga
14.8304,120.2733,Region III - Central Luzon
12.3425,122.6824,Region IV-B - MIMAROPA
12.3912,121.3983,Region IV-B - MIMAROPA
14.8598,121.0701,Region III - Central Luzon
15.0299,120.7805,Region III - Central Luzon
16.3171,120.903,Region II - Cagayan Valley
16.3827,120.8969,Region II - Cagayan Valley
16.4512,120.9173,Region II - Cagayan Valley
16.3407,120.8928,Region II - Cagayan Valley
16.3562,120.8919,Region II - Cagayan Valley
16.2894,120.8579,Region II - Cagayan Valley
16.3802,120.8702,Region II - Cagayan Valley
16.4471,120.9626,Region II - Cagayan Valley
16.3301,120.8681,Region II - Cagayan Valley
16.3617,120.8816,Region II - Cagayan Valley
14.3128,120.9627,Region IV-A - CALABARZON
14.3181,120.9617,Region IV-A - CALABARZON
13.7142,121.0645,Region IV-A - CALABARZON
14.5861,121.1822,Region IV-A - CALABARZON
14.6028,121.1974,Region IV-A - CALABARZON
10.9356,124.4728,Region VIII - Eastern Visayas
10.8799,124.7413,Region VIII - Eastern Visayas
11.1077,124.4559,Region VIII - Eastern Visayas
11.1485,124.4703,Region VIII - Eastern Visayas
10.1654,124.8406,Region VIII - Eastern Visayas
10.43,125.0076,Region VIII - Eastern Visayas
5.5756,125.3528,Region XI - Davao Region
6.3078,125.1286,Region XII - SOCCSKSARGEN
14.1329,121.5539,Region IV-A - CALABARZON
14.117,121.5702,Region IV-A - CALABARZON
14.1275,121.5278,Region IV-A - CALABARZON
14.1345,121.6284,Region IV-A - CALABARZON
14.157,121.6398,Region IV-A - CALABARZON
12.2981,124.3481,Region VIII - Eastern Visayas
7.3707,125.8859,Region XI - Davao Region
7.4763,125.8721,Region XI - Davao Region
7.4528,125.8953,Region XI - Davao Region
7.3773,126.0266,Region XI - Davao Region
7.1083,126.0452,Region XI - Davao Region
7.0134,125.9914,Region XI - Davao Region
6.355,126.1988,Region XI - Davao Region
6.8779,126.1703,Region XI - Davao Region
8.0558,125.878,Region XIII - Caraga
8.0721,125.9549,Region XIII - Caraga
8.0257,125.9137,Region XIII - Caraga
8.0209,125.9137,Region XIII - Caraga
7.9436,125.903,Region XIII - Caraga
7.9876,125.8821,Region XIII - Caraga
7.9869,125.9357,Region XIII - Caraga
8.237,125.7801,Region XIII - Caraga
8.5854,125.7405,Region XIII - Caraga
8.091,126.3892,Region XIII - Caraga
7.9505,126.3561,Region XIII - Caraga
8.0318,126.3209,Region XIII - Caraga
8.3414,126.1186,Region XIII - Caraga
7.4571,126.1706,Region XI - Davao Region
7.9668,125.7551,Region XI - Davao Region
8.5854,125.7405,Region XIII - Caraga
8.7689,125.7137,Region XIII - Caraga
8.7102,125.7217,Region XIII - Caraga
11.4278,122.5666,Region VI - Western Visayas
11.4071,124.812,Region VIII - Eastern Visayas
12.3758,125.0492,Region VIII - Eastern Visayas
12.424,125.0346,Region VIII - Eastern Visayas
12.3525,124.585,Region VIII - Eastern Visayas
12.3299,124.6465,Region VIII - Eastern Visayas
12.296,124.5971,Region VIII - Eastern Visayas
12.3637,124.924,Region VIII - Eastern Visayas
11.7836,124.8768,Region VIII - Eastern Visayas
12.2079,124.5854,Region VIII - Eastern Visayas
9.7619,125.5045,Region XIII - Caraga
19.3177,121.4801,Region II - Cagayan Valley
14.4696,120.4787,Region III - Central Luzon
14.4929,120.5,Region III - Central Luzon
14.4361,120.473,Region III - Central Luzon
14.4696,120.4787,Region III - Central Luzon
14.9715,120.1567,Region III - Central Luzon
14.9746,120.2118,Region III - Central Luzon
10.6344,122.6212,Region VI - Western Visayas
10.7898,122.3205,Region VI - Western Visayas
10.7808,122.2845,Region VI - Western Visayas
11.0574,122.4793,Region VI - Western Visayas
10.9426,122.3776,Region VI - Western Visayas
10.9232,122.3935,Region VI - Western Visayas
10.9459,122.4532,Region VI - Western Visayas
13.5038,120.9075,Region IV-B - MIMAROPA
11.5278,122.122,Region VI - Western Visayas
11.012,122.1632,Region VI - Western Visayas
10.9511,122.0411,Region VI - Western Visayas
9.4455,122.5888,Region VI - Western Visayas
10.6472,122.0262,Region VI - Western Visayas
9.7425,122.4932,Region VI - Western Visayas
12.4642,122.44,Region IV-B - MIMAROPA
13.1224,123.7292,Region V - Bicol Region
13.7998349,124.2589415,Region V - Bicol Region
13.6752,124.0969,Region V - Bicol Region
12.8505,123.9029,Region V - Bicol Region
12.8655,123.8805,Region V - Bicol Region
13.0835095,123.9957977,Region V - Bicol Region
10.0296,125.017,Region VIII - Eastern Visayas
10.0738,125.0228,Region VIII - Eastern Visayas
8.5544,123.365,Region IX - Zamboanga Peninsula
